dpto5,ASP,ASP.NET,Arduino,Assembly,Astro,Batchfile,Blade,C,C#,C++,CMake,CSS,Clojure,CoffeeScript,Common Lisp,Dart,Dockerfile,EJS,Elixir,Emacs Lisp,Erlang,Fortran,GDScript,Go,Groovy,HCL,HTML,Hack,Handlebars,Haskell,Java,JavaScript,Jinja,Julia,Jupyter Notebook,Kotlin,Liquid,Lua,MATLAB,MDX,Makefile,Mathematica,Matlab,Nix,Objective-C,OpenSCAD,PHP,PLpgSQL,Papyrus,Pascal,Perl,PowerShell,Processing,Prolog,Pug,Puppet,Python,R,Racket,Rich Text Format,Roff,Ruby,Rust,SCSS,Scala,ShaderLab,Shell,Smalltalk,Smarty,Solidity,SourcePawn,Svelte,Swift,SystemVerilog,TSQL,TeX,TypeScript,VBA,VHDL,Verilog,Vim Script,Vim script,VimL,Visual Basic,Visual Basic .NET,Vue,Wollok
50028,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
50056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50070,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
50105,0,0,1,1,13,3,1,3,12,22,0,97,0,1,0,2,10,2,0,0,0,0,1,9,1,0,235,0,0,0,140,417,0,0,28,11,0,1,0,1,2,0,0,0,1,0,67,0,3,1,0,1,0,0,1,3,268,1,0,0,1,4,1,4,0,0,11,0,1,4,0,1,0,0,0,3,100,0,0,0,1,0,0,0,0,17,0
50119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
54007,0,0,0,0,0,0,2,8,0,3,0,5,0,0,0,0,1,0,0,0,0,0,1,2,0,0,20,1,0,0,13,17,0,0,4,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,0,0,0,4,0,0,0
54014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
54028,0,2,0,0,23,1,10,23,58,60,1,238,0,1,0,5,12,10,1,0,0,0,2,9,1,1,680,5,4,3,299,1080,0,0,131,17,2,6,3,0,1,1,1,0,2,0,237,1,1,1,0,2,1,1,3,0,491,30,0,1,0,37,6,20,0,3,47,1,0,3,10,13,15,0,2,4,447,0,0,0,1,1,0,2,3,16,0
54042,0,1,0,0,2,2,0,0,7,2,0,5,0,0,0,8,1,0,0,0,0,0,0,0,0,0,18,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,12,6,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0
54063,0,0,0,1,0,0,0,3,2,2,0,3,0,0,0,1,0,1,0,0,0,0,0,2,0,4,22,0,0,0,10,27,0,0,6,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0
54070,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
54077,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
54084,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
54091,0,0,0,0,2,0,0,4,0,6,0,25,0,0,0,1,1,0,0,0,0,0,0,4,0,1,29,0,0,0,11,81,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,1,20,0,0,0,0,0,0,0,2,0,0
54098,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0
54119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58035,0,0,0,0,9,1,9,10,18,15,0,124,0,0,0,6,1,8,1,0,0,0,2,3,1,0,285,3,1,1,99,625,0,0,46,2,0,0,0,0,1,0,1,0,0,0,163,1,0,3,0,2,0,2,0,0,86,0,1,0,0,20,4,10,0,0,10,2,0,3,0,1,1,0,2,7,193,0,1,0,1,1,2,0,0,15,0
58042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58056,0,0,1,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58070,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58112,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
62021,0,0,2,3,2,2,0,92,20,64,2,94,2,6,1,3,8,3,5,0,0,3,1,9,1,4,266,2,0,0,219,489,0,7,150,1,0,7,1,0,7,4,2,0,15,0,51,0,1,1,1,2,1,2,0,0,300,36,2,0,2,23,17,19,0,1,46,0,0,1,0,2,25,1,0,19,205,1,20,0,0,1,0,0,0,4,0
62042,0,0,0,1,4,0,2,10,4,6,0,30,2,1,0,2,9,1,2,0,0,0,1,2,0,3,78,0,0,0,129,165,1,0,39,5,0,0,0,1,4,0,1,0,3,0,75,1,1,0,0,0,0,0,0,0,82,9,0,0,0,9,1,2,0,0,20,0,0,1,0,0,3,0,1,6,51,0,0,0,1,0,0,0,0,5,0
66021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66028,0,5,0,1,18,0,8,32,128,65,0,315,0,2,0,32,13,10,5,2,0,0,2,11,0,3,879,6,4,2,408,1570,0,0,198,36,0,10,0,2,3,0,0,1,1,1,244,7,5,6,1,2,4,1,2,0,721,7,0,1,0,93,4,38,0,3,48,0,0,11,0,1,4,0,3,8,596,0,0,0,0,0,0,0,4,30,0
66049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
66140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70028,0,0,0,0,2,0,1,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,2,0,0,11,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
70035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74056,0,0,0,4,4,1,3,48,35,37,2,45,0,0,0,7,3,0,0,0,0,0,0,5,1,0,123,0,2,0,170,209,0,0,42,17,0,1,2,0,1,0,0,0,1,0,72,0,0,0,0,1,1,1,0,0,172,10,3,0,0,14,0,3,1,2,10,0,0,0,0,0,17,0,0,5,79,0,4,0,1,0,0,0,0,6,0
78021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82007,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
82014,0,0,0,0,0,0,0,37,2,15,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,36,36,0,0,10,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,17,0,0,0,2,2,0,0,0,0,0
82021,1,0,0,0,9,0,0,17,113,28,1,74,0,0,0,1,0,4,0,0,0,0,2,34,0,0,248,1,5,0,55,559,0,0,60,7,0,1,0,1,2,0,0,0,1,0,19,0,1,0,0,3,0,0,0,0,253,1,0,0,0,7,0,10,0,7,9,26,0,5,0,1,9,0,2,0,152,0,0,0,0,2,3,0,0,23,0
82028,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0
82042,0,0,0,0,6,0,0,2,10,5,0,26,0,0,0,1,3,0,0,0,0,0,0,0,0,0,63,0,3,0,26,114,0,0,6,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,43,0,0,0,0,0,7,6,0,0,4,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,1,0
82049,0,0,0,1,1,0,6,5,8,3,0,23,0,0,0,5,0,2,0,0,0,0,5,18,0,0,82,0,1,0,18,191,0,0,25,0,0,3,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,18,1,0,0,0,8,0,2,0,0,1,1,0,0,0,0,0,0,0,2,26,1,0,0,1,0,0,0,1,6,0
82063,5,3,16,26,55,7,4,262,547,424,4,814,30,25,5,28,57,28,12,12,5,8,27,147,7,13,1942,2,11,34,1242,5579,1,12,357,48,2,43,38,3,19,20,23,5,110,10,658,5,8,22,11,9,10,12,0,2,1478,81,12,1,2,1020,56,93,13,49,211,2,4,21,0,22,84,0,16,74,1970,1,8,5,4,10,14,6,3,91,0
82070,0,1,0,0,0,0,0,7,13,41,0,10,0,0,0,0,0,1,0,0,0,0,7,0,0,0,18,0,0,0,32,68,0,0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,1,0,3,2,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0
82077,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82084,2,3,7,14,54,5,6,258,602,248,2,636,12,2,0,43,34,11,7,11,19,0,12,116,2,22,1606,10,7,108,807,3486,3,7,296,77,6,27,8,2,9,2,3,4,54,2,367,3,8,5,7,75,1,5,3,0,1274,62,7,3,0,100,59,70,29,26,143,0,7,21,0,12,53,0,14,51,1191,6,2,0,2,7,4,1,19,96,0
82091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
82105,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
82112,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
82119,0,0,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0
82133,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86049,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
90021,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
90049,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90070,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
90077,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90084,0,0,0,5,24,4,3,44,215,52,2,335,0,2,0,13,4,4,4,0,0,0,0,12,1,2,990,3,5,1,208,2564,0,0,115,38,3,4,1,0,3,0,2,0,1,0,166,1,1,2,7,5,1,0,2,0,295,6,0,2,0,91,2,19,0,0,27,0,0,2,0,14,8,2,2,11,488,0,0,0,0,0,3,4,2,38,0
90105,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
90112,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90119,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,47,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
94015,0,0,2,0,8,1,3,16,28,24,0,51,2,1,0,12,12,3,2,0,0,1,0,198,12,4,200,0,0,0,101,365,0,2,23,2,0,0,0,0,2,0,0,1,0,0,62,0,0,2,0,1,0,0,2,0,138,74,0,0,0,16,1,2,0,1,22,0,1,1,0,0,1,0,0,15,188,0,0,0,0,0,1,0,0,4,0
